species,latitude,longitude,date,month_name,source
Hyalomma marginatum,42.29763,44.752941,6/30/2017,June,GBIF
Hyalomma marginatum,41.3713,43.1801,5/27/2018,May,GBIF
Hyalomma marginatum,41.5669,43.2442,7/30/2019,July,GBIF
Hyalomma marginatum,41.819397,44.776998,4/14/2020,April,VectorMap_Ticks
Hyalomma marginatum,41.62504009,42.85043042,3/24/2021,March,Georgia_Ticks
Hyalomma marginatum,41.823669,46.229085,4/20/2021,April,Georgia_Ticks
Hyalomma marginatum,41.420453,46.390243,4/21/2021,April,Georgia_Ticks
Hyalomma marginatum,41.453599,46.398654,4/21/2021,April,Georgia_Ticks
Hyalomma marginatum,41.686918,44.736674,6/12/2021,June,VectorMap_Ticks
Hyalomma marginatum,41.896729,43.440532,6/14/2021,June,VectorMap_Ticks
Hyalomma marginatum,41.592016,42.311906,6/15/2021,June,VectorMap_Ticks
Hyalomma marginatum,42.273212,41.647812,6/15/2021,June,VectorMap_Ticks
Hyalomma marginatum,41.6478118,42.27321234,6/15/2021,June,Georgia_Ticks
Hyalomma marginatum,41.67782,45.05493,7/1/2021,July,Georgia_Ticks
Hyalomma marginatum,41.759618,44.950021,7/2/2021,July,VectorMap_Ticks
Hyalomma marginatum,41.90779,44.814578,5/11/2025,May,GBIF
Ixodes ricinus,42.21,41.73388888,6/1/2010,June,VectorMap_Ticks
Ixodes ricinus,41.64209,41.68701,6/3/2010,June,VectorMap_Ticks
Ixodes ricinus,41.62233,44.63447,9/20/2010,September,VectorMap_Ticks
Ixodes ricinus,41.63102,44.63377,9/20/2010,September,VectorMap_Ticks
Ixodes ricinus,41.56355,44.52456,9/21/2010,September,VectorMap_Ticks
Ixodes ricinus,41.59967,44.78578,9/22/2010,September,VectorMap_Ticks
Ixodes ricinus,42.179335,42.970747,10/1/2010,October,GBIF
Ixodes ricinus,42.673345,43.142596,10/1/2010,October,GBIF
Ixodes ricinus,43.107149,41.167678,10/1/2010,October,GBIF
Ixodes ricinus,41.966948,42.15628,10/1/2010,October,GBIF
Ixodes ricinus,41.717593,44.824596,10/1/2010,October,GBIF
Ixodes ricinus,42.5687,43.3795,9/13/2011,September,VectorMap_Ticks
Ixodes ricinus,42.57156,43.40141,9/13/2011,September,VectorMap_Ticks
Ixodes ricinus,42.58614,43.43578,9/13/2011,September,VectorMap_Ticks
Ixodes ricinus,42.64329,43.54627,9/14/2011,September,VectorMap_Ticks
Ixodes ricinus,42.590184,43.460627,9/15/2011,September,VectorMap_Ticks
Ixodes ricinus,42.570307,43.422904,9/15/2011,September,VectorMap_Ticks
Ixodes ricinus,42.54209,43.23961,9/15/2011,September,VectorMap_Ticks
Ixodes ricinus,42.56344,43.48018,9/15/2011,September,VectorMap_Ticks
Ixodes ricinus,42.56774,43.28365,9/15/2011,September,VectorMap_Ticks
Ixodes ricinus,42.792177,42.512159,9/16/2011,September,VectorMap_Ticks
Ixodes ricinus,42.866592,42.565851,9/16/2011,September,VectorMap_Ticks
Ixodes ricinus,42.71978,43.04146,9/16/2011,September,VectorMap_Ticks
Ixodes ricinus,42.73457,43.02883,9/16/2011,September,VectorMap_Ticks
Ixodes ricinus,43.03018,42.58112,9/20/2011,September,VectorMap_Ticks
Ixodes ricinus,41.73652,42.0402,10/5/2011,October,VectorMap_Ticks
Ixodes ricinus,41.87405,42.3586,10/5/2011,October,VectorMap_Ticks
Ixodes ricinus,41.73471,42.04339,10/5/2011,October,VectorMap_Ticks
Ixodes ricinus,41.27506,46.06397,6/5/2012,June,VectorMap_Ticks
Ixodes ricinus,41.6185865,45.922079,6/6/2012,June,VectorMap_Ticks
Ixodes ricinus,41.51774,45.93264,6/6/2012,June,VectorMap_Ticks
Ixodes ricinus,41.551874,45.864836,6/6/2012,June,VectorMap_Ticks
Ixodes ricinus,41.29935,44.26072,7/17/2014,July,VectorMap_Ticks
Ixodes ricinus,42.125615,44.019696,6/30/2017,June,GBIF
Ixodes ricinus,42.69551,42.249841,6/30/2017,June,GBIF
Ixodes ricinus,41.499874,44.500634,6/30/2017,June,GBIF
Ixodes ricinus,41.964662,42.655108,4/4/2018,April,VectorMap_Ticks
Ixodes ricinus,41.905637,42.595935,4/4/2018,April,VectorMap_Ticks
Ixodes ricinus,41.991512,42.660321,4/4/2018,April,VectorMap_Ticks
Ixodes ricinus,42.660321,41.991512,4/4/2018,April,Georgia_Ticks
Ixodes ricinus,42.655108,41.964662,4/4/2018,April,Georgia_Ticks
Ixodes ricinus,42.595935,41.905637,4/4/2018,April,Georgia_Ticks
Ixodes ricinus,41.70495,42.09403,4/9/2019,April,VectorMap_Ticks
Ixodes ricinus,42.09403,41.70495,4/9/2019,April,Georgia_Ticks
Ixodes ricinus,42.75371,42.43724,4/11/2019,April,VectorMap_Ticks
Ixodes ricinus,42.92136,42.55039,4/11/2019,April,VectorMap_Ticks
Ixodes ricinus,42.68792,42.4,4/11/2019,April,VectorMap_Ticks
Ixodes ricinus,42.80997,42.55512,4/11/2019,April,VectorMap_Ticks
Ixodes ricinus,42.43724,42.75371,4/11/2019,April,Georgia_Ticks
Ixodes ricinus,42.4,42.68792,4/11/2019,April,Georgia_Ticks
Ixodes ricinus,42.55512,42.80997,4/11/2019,April,Georgia_Ticks
Ixodes ricinus,42.55039,42.92136,4/11/2019,April,Georgia_Ticks
Ixodes ricinus,41.808622,44.77803,4/16/2019,April,VectorMap_Ticks
Ixodes ricinus,41.776944,44.922409,5/1/2019,May,VectorMap_Ticks
Ixodes ricinus,41.991525,43.626437,5/20/2019,May,VectorMap_Ticks
Ixodes ricinus,42.090029,42.414051,6/13/2019,June,VectorMap_Ticks
Ixodes ricinus,42.058148,42.281109,6/13/2019,June,VectorMap_Ticks
Ixodes ricinus,42.2811089,42.05814777,6/13/2019,June,Georgia_Ticks
Ixodes ricinus,42.41405134,42.09002949,6/13/2019,June,Georgia_Ticks
Ixodes ricinus,41.776981,44.922517,3/3/2020,March,VectorMap_Ticks
Ixodes ricinus,41.49689,44.157251,6/24/2020,June,VectorMap_Ticks
Ixodes ricinus,41.824387,44.967994,6/30/2020,June,VectorMap_Ticks
Ixodes ricinus,41.822255,44.989251,6/30/2020,June,VectorMap_Ticks
Ixodes ricinus,41.927916,44.676788,2/11/2021,February,VectorMap_Ticks
Ixodes ricinus,41.639701,45.024187,3/10/2021,March,VectorMap_Ticks
Ixodes ricinus,41.657423,44.727758,4/8/2021,April,VectorMap_Ticks
Ixodes ricinus,41.667056,44.694392,4/8/2021,April,VectorMap_Ticks
Ixodes ricinus,41.792469,44.530271,4/8/2021,April,VectorMap_Ticks
Ixodes ricinus,41.827408,45.138068,4/19/2021,April,VectorMap_Ticks
Ixodes ricinus,41.866127,45.280242,4/19/2021,April,VectorMap_Ticks
Ixodes ricinus,41.865463,45.343626,4/19/2021,April,VectorMap_Ticks
Ixodes ricinus,41.915419,45.388736,4/19/2021,April,VectorMap_Ticks
Ixodes ricinus,41.891395,45.450174,4/19/2021,April,VectorMap_Ticks
Ixodes ricinus,41.843242,46.284784,4/20/2021,April,VectorMap_Ticks
Ixodes ricinus,41.823669,46.229085,4/20/2021,April,Georgia_Ticks
Ixodes ricinus,41.86702,46.102914,4/20/2021,April,Georgia_Ticks
Ixodes ricinus,41.820447,46.3038,4/20/2021,April,Georgia_Ticks
Ixodes ricinus,41.842407,46.280605,4/20/2021,April,Georgia_Ticks
Ixodes ricinus,41.850671,46.281924,4/20/2021,April,Georgia_Ticks
Ixodes ricinus,41.802958,46.322651,4/20/2021,April,Georgia_Ticks
Ixodes ricinus,43.062481,42.321781,5/2/2021,May,VectorMap_Ticks
Ixodes ricinus,42.3217812,43.0624805,5/2/2021,May,Georgia_Ticks
Ixodes ricinus,42.560546,42.510494,5/18/2021,May,VectorMap_Ticks
Ixodes ricinus,42.51049381,42.56054565,5/18/2021,May,Georgia_Ticks
Ixodes ricinus,42.91961,42.550552,5/20/2021,May,VectorMap_Ticks
Ixodes ricinus,43.143327,42.470421,5/20/2021,May,VectorMap_Ticks
Ixodes ricinus,43.104251,42.456797,5/20/2021,May,VectorMap_Ticks
Ixodes ricinus,42.55055189,42.91960962,5/20/2021,May,Georgia_Ticks
Ixodes ricinus,42.47042142,43.14332669,5/20/2021,May,Georgia_Ticks
Ixodes ricinus,42.45679695,43.10425121,5/20/2021,May,Georgia_Ticks
Ixodes ricinus,41.59486747,41.94289662,6/3/2021,June,Georgia_Ticks
Ixodes ricinus,41.580835,42.333659,6/15/2021,June,VectorMap_Ticks
Ixodes ricinus,42.273212,41.647812,6/15/2021,June,VectorMap_Ticks
Ixodes ricinus,41.6478118,42.27321234,6/15/2021,June,Georgia_Ticks
Ixodes ricinus,41.566036,41.766707,6/16/2021,June,VectorMap_Ticks
Ixodes ricinus,41.82754982,44.97147239,6/29/2021,June,Georgia_Ticks
Ixodes ricinus,41.872403,44.910511,7/1/2021,July,VectorMap_Ticks
Ixodes ricinus,41.918346,44.924647,7/1/2021,July,VectorMap_Ticks
Ixodes ricinus,41.807619,43.314948,7/12/2021,July,VectorMap_Ticks
Ixodes ricinus,41.347065,44.30176,8/10/2021,August,VectorMap_Ticks
Ixodes ricinus,41.826543,45.137965,9/20/2021,September,VectorMap_Ticks
Ixodes ricinus,41.931186,45.084103,9/20/2021,September,VectorMap_Ticks
Ixodes ricinus,41.866481,45.17188,9/20/2021,September,VectorMap_Ticks
Ixodes ricinus,41.858194,45.235851,9/20/2021,September,VectorMap_Ticks
Ixodes ricinus,41.860351,45.333542,9/21/2021,September,VectorMap_Ticks
Ixodes ricinus,41.957823,45.521346,9/23/2021,September,Georgia_Ticks
Ixodes ricinus,41.657747,44.727787,10/22/2021,October,VectorMap_Ticks
Ixodes ricinus,41.656401,44.584448,10/22/2021,October,VectorMap_Ticks
Ixodes ricinus,41.904882,45.135992,11/2/2021,November,VectorMap_Ticks
Ixodes ricinus,41.9187,44.923243,11/2/2021,November,VectorMap_Ticks
Ixodes ricinus,41.872431,44.910499,11/2/2021,November,VectorMap_Ticks
Ixodes ricinus,41.59311303,44.68831457,4/6/2022,April,Georgia_Ticks
Ixodes ricinus,41.92078284,45.42437997,4/19/2022,April,Georgia_Ticks
Ixodes ricinus,41.91950355,45.38881667,4/19/2022,April,Georgia_Ticks
Ixodes ricinus,41.86397106,45.33957527,4/19/2022,April,Georgia_Ticks
Ixodes ricinus,41.8722919,44.91028514,4/21/2022,April,Georgia_Ticks
Ixodes ricinus,41.95637406,45.0047683,4/21/2022,April,Georgia_Ticks
Ixodes ricinus,41.9311237,45.08443862,4/21/2022,April,Georgia_Ticks
Ixodes ricinus,41.90475094,45.13519675,4/21/2022,April,Georgia_Ticks
Ixodes ricinus,41.86612038,45.17343636,4/21/2022,April,Georgia_Ticks
Ixodes ricinus,41.99181002,43.62775039,5/12/2022,May,Georgia_Ticks
Ixodes ricinus,41.65710286,44.72728578,5/13/2022,May,Georgia_Ticks
Ixodes ricinus,41.66885786,44.69497556,5/13/2022,May,Georgia_Ticks
Ixodes ricinus,41.6564889,44.58501056,5/13/2022,May,Georgia_Ticks
Ixodes ricinus,41.7882233,44.51943744,5/13/2022,May,Georgia_Ticks
Ixodes ricinus,41.86405789,45.33947647,5/17/2022,May,Georgia_Ticks
Ixodes ricinus,41.91678495,45.38832419,5/17/2022,May,Georgia_Ticks
Ixodes ricinus,41.92060295,45.42442739,5/17/2022,May,Georgia_Ticks
Ixodes ricinus,41.85859781,45.23599401,5/18/2022,May,Georgia_Ticks
Ixodes ricinus,41.87254655,44.91041623,5/19/2022,May,Georgia_Ticks
Ixodes ricinus,41.91837322,44.92479653,5/19/2022,May,Georgia_Ticks
Ixodes ricinus,41.95650396,45.00475748,5/19/2022,May,Georgia_Ticks
Ixodes ricinus,41.9194327,45.1143366,5/19/2022,May,Georgia_Ticks
Ixodes ricinus,41.9054086,45.1336327,5/19/2022,May,Georgia_Ticks
Ixodes ricinus,41.86589457,45.17339693,5/19/2022,May,Georgia_Ticks
Ixodes ricinus,42.238036,42.71682322,6/6/2022,June,Georgia_Ticks
Ixodes ricinus,41.56571251,41.76647902,6/8/2022,June,Georgia_Ticks
Ixodes ricinus,42.32741485,42.82423496,6/9/2022,June,Georgia_Ticks
Ixodes ricinus,42.33509373,43.0403382,6/9/2022,June,Georgia_Ticks
Ixodes ricinus,42.32176161,43.06241579,6/9/2022,June,Georgia_Ticks
Ixodes ricinus,41.99114154,43.6287421,6/16/2022,June,Georgia_Ticks
Ixodes ricinus,41.65702532,44.72693684,6/17/2022,June,Georgia_Ticks
Ixodes ricinus,41.67104979,44.68457684,6/17/2022,June,Georgia_Ticks
Ixodes ricinus,41.78870737,44.5205705,6/17/2022,June,Georgia_Ticks
Ixodes ricinus,41.9172959,45.38844287,6/21/2022,June,Georgia_Ticks
Ixodes ricinus,41.86377749,45.33926658,6/21/2022,June,Georgia_Ticks
Ixodes ricinus,41.86473127,45.2809231,6/22/2022,June,Georgia_Ticks
Ixodes ricinus,41.85840175,45.23619734,6/22/2022,June,Georgia_Ticks
Ixodes ricinus,41.87231714,44.91047561,6/24/2022,June,Georgia_Ticks
Ixodes ricinus,41.91861089,44.92397797,6/24/2022,June,Georgia_Ticks
Ixodes ricinus,41.95649572,45.00429476,6/24/2022,June,Georgia_Ticks
Ixodes ricinus,41.90457361,45.13561339,6/24/2022,June,Georgia_Ticks
Ixodes ricinus,41.66795271,44.69525759,7/7/2022,July,Georgia_Ticks
Ixodes ricinus,42.32138952,43.06230482,9/15/2022,September,Georgia_Ticks
Ixodes ricinus,41.92032117,45.42434259,9/20/2022,September,Georgia_Ticks
Ixodes ricinus,41.87207453,44.90986224,9/22/2022,September,Georgia_Ticks
Ixodes ricinus,41.66844293,44.69342484,10/3/2022,October,Georgia_Ticks
Ixodes ricinus,41.99119639,43.62940146,10/7/2022,October,Georgia_Ticks
Ixodes ricinus,41.91991733,45.42436708,10/18/2022,October,Georgia_Ticks
Ixodes ricinus,41.86009476,45.33320687,10/19/2022,October,Georgia_Ticks
Ixodes ricinus,41.85903509,45.23582022,10/19/2022,October,Georgia_Ticks
Ixodes ricinus,41.87221828,44.90983564,10/20/2022,October,Georgia_Ticks
Ixodes ricinus,41.95583884,45.00372598,10/20/2022,October,Georgia_Ticks
Ixodes ricinus,41.93069379,45.08371161,10/20/2022,October,Georgia_Ticks
Ixodes ricinus,41.90475464,45.13666256,10/20/2022,October,Georgia_Ticks
Ixodes ricinus,41.86584473,45.17320207,10/20/2022,October,Georgia_Ticks
Ixodes ricinus,41.88067627,44.66993956,10/27/2022,October,Georgia_Ticks
Ixodes ricinus,42.29763,44.752941,2/27/2023,February,GBIF
Ixodes ricinus,41.648434,42.088157,2/27/2023,February,GBIF
Ixodes ricinus,41.54343,43.329861,2/27/2023,February,GBIF
Ixodes ricinus,41.767433,45.773121,2/27/2023,February,GBIF
Ixodes ricinus,41.684002,41.859802,NA,NA,GBIF
Ixodes ricinus,41.714161,44.872935,NA,NA,GBIF
Ixodes ricinus,42.526817,42.884556,NA,NA,GBIF
Rhipicephalus sanguineus,41.79193,42.0377,9/16/2009,September,VectorMap_Ticks
Rhipicephalus sanguineus,41.64788,41.67297,6/2/2010,June,VectorMap_Ticks
Rhipicephalus sanguineus,41.89548,45.58341,9/14/2010,September,VectorMap_Ticks
Rhipicephalus sanguineus,41.96641,44.21002,9/18/2010,September,VectorMap_Ticks
Rhipicephalus sanguineus,41.79571,42.22611,10/5/2011,October,VectorMap_Ticks
Rhipicephalus sanguineus,41.72537,42.06061,10/5/2011,October,VectorMap_Ticks
Rhipicephalus sanguineus,41.73471,42.04339,10/5/2011,October,VectorMap_Ticks
Rhipicephalus sanguineus,41.6185865,45.922079,6/5/2012,June,VectorMap_Ticks
Rhipicephalus sanguineus,41.27506,46.06397,6/5/2012,June,VectorMap_Ticks
Rhipicephalus sanguineus,41.5892,45.8479,6/5/2012,June,VectorMap_Ticks
Rhipicephalus sanguineus,41.4897,45.9885,6/5/2012,June,VectorMap_Ticks
Rhipicephalus sanguineus,41.42295,46.17668,6/6/2012,June,VectorMap_Ticks
Rhipicephalus sanguineus,41.42813,46.38476,6/6/2012,June,VectorMap_Ticks
Rhipicephalus sanguineus,41.57397,45.89277,6/6/2012,June,VectorMap_Ticks
Rhipicephalus sanguineus,41.51774,45.93264,6/6/2012,June,VectorMap_Ticks
Rhipicephalus sanguineus,41.51604,45.9168,6/6/2012,June,VectorMap_Ticks
Rhipicephalus sanguineus,41.5664752,45.8454314,6/6/2012,June,VectorMap_Ticks
Rhipicephalus sanguineus,41.551874,45.864836,6/6/2012,June,VectorMap_Ticks
Rhipicephalus sanguineus,41.25296,46.23139,6/7/2012,June,VectorMap_Ticks
Rhipicephalus sanguineus,41.23349,46.2885,6/7/2012,June,VectorMap_Ticks
Rhipicephalus sanguineus,43.28647,41.47667,6/11/2012,June,VectorMap_Ticks
Rhipicephalus sanguineus,43.2598,41.5002,6/12/2012,June,VectorMap_Ticks
Rhipicephalus sanguineus,43.20591,41.518,6/13/2012,June,VectorMap_Ticks
Rhipicephalus sanguineus,41.90472,45.97694,4/9/2019,April,VectorMap_Ticks
Rhipicephalus sanguineus,42.71906,42.23314,4/10/2019,April,VectorMap_Ticks
Rhipicephalus sanguineus,42.23314,42.71906,4/10/2019,April,Georgia_Ticks
Rhipicephalus sanguineus,42.71692,42.24147,4/12/2019,April,VectorMap_Ticks
Rhipicephalus sanguineus,42.24147,42.71692,4/12/2019,April,Georgia_Ticks
Rhipicephalus sanguineus,41.806106,44.774851,7/30/2019,July,Georgia_Ticks
Rhipicephalus sanguineus,41.806106,44.774851,8/3/2019,August,VectorMap_Ticks
Rhipicephalus sanguineus,41.806106,44.774851,4/23/2020,April,VectorMap_Ticks
Rhipicephalus sanguineus,41.806758,44.778306,4/25/2020,April,VectorMap_Ticks
Rhipicephalus sanguineus,43.016816,41.024857,NA,NA,GBIF
